,year_month,volume,product,uf,unit
244,2015-12,0.0,QUEROSENE ILUMINANTE,MT,m3
245,2016-12,0.0,QUEROSENE ILUMINANTE,MT,m3
246,2017-12,0.0,QUEROSENE ILUMINANTE,MT,m3
247,2018-12,0.0,QUEROSENE ILUMINANTE,MT,m3
248,2019-12,0.0,QUEROSENE ILUMINANTE,MT,m3
0,2000-01,5871.871,ETANOL HIDRATADO,MS,m3
1,2001-01,5249.294,ETANOL HIDRATADO,MS,m3
2,2002-01,4954.234,ETANOL HIDRATADO,MS,m3
3,2003-01,6193.85,ETANOL HIDRATADO,MS,m3
4,2004-01,5447.56,ETANOL HIDRATADO,MS,m3
5,2005-01,5374.56,ETANOL HIDRATADO,MS,m3
6,2006-01,6342.696,ETANOL HIDRATADO,MS,m3
7,2007-01,7129.301,ETANOL HIDRATADO,MS,m3
8,2008-01,11731.495,ETANOL HIDRATADO,MS,m3
9,2009-01,16982.56,ETANOL HIDRATADO,MS,m3
10,2010-01,10586.21,ETANOL HIDRATADO,MS,m3
11,2011-01,14496.754,ETANOL HIDRATADO,MS,m3
12,2012-01,6637.67,ETANOL HIDRATADO,MS,m3
13,2013-01,9157.891,ETANOL HIDRATADO,MS,m3
14,2014-01,14524.016,ETANOL HIDRATADO,MS,m3
15,2015-01,18372.45,ETANOL HIDRATADO,MS,m3
16,2016-01,13041.15,ETANOL HIDRATADO,MS,m3
17,2017-01,6900.9,ETANOL HIDRATADO,MS,m3
18,2018-01,9392.659,ETANOL HIDRATADO,MS,m3
19,2019-01,10623.298,ETANOL HIDRATADO,MS,m3
20,2020-01,9332.24,ETANOL HIDRATADO,MS,m3
21,2000-02,5656.647,ETANOL HIDRATADO,MS,m3
22,2001-02,4528.558,ETANOL HIDRATADO,MS,m3
23,2002-02,4300.136,ETANOL HIDRATADO,MS,m3
24,2003-02,4420.44,ETANOL HIDRATADO,MS,m3
25,2004-02,5079.32,ETANOL HIDRATADO,MS,m3
26,2005-02,4700.146,ETANOL HIDRATADO,MS,m3
27,2006-02,4736.28,ETANOL HIDRATADO,MS,m3
28,2007-02,6031.777,ETANOL HIDRATADO,MS,m3
29,2008-02,11075.999,ETANOL HIDRATADO,MS,m3
30,2009-02,14944.756,ETANOL HIDRATADO,MS,m3
31,2010-02,7189.21,ETANOL HIDRATADO,MS,m3
32,2011-02,11346.78,ETANOL HIDRATADO,MS,m3
33,2012-02,6141.42,ETANOL HIDRATADO,MS,m3
34,2013-02,10257.32,ETANOL HIDRATADO,MS,m3
35,2014-02,13419.232,ETANOL HIDRATADO,MS,m3
36,2015-02,19073.004,ETANOL HIDRATADO,MS,m3
37,2016-02,10753.895,ETANOL HIDRATADO,MS,m3
38,2017-02,6123.88,ETANOL HIDRATADO,MS,m3
39,2018-02,7651.977,ETANOL HIDRATADO,MS,m3
40,2019-02,8503.055,ETANOL HIDRATADO,MS,m3
41,2020-02,9663.034,ETANOL HIDRATADO,MS,m3
42,2000-03,5716.066,ETANOL HIDRATADO,MS,m3
43,2001-03,5085.968,ETANOL HIDRATADO,MS,m3
44,2002-03,4814.346,ETANOL HIDRATADO,MS,m3
45,2003-03,4565.388,ETANOL HIDRATADO,MS,m3
46,2004-03,5483.47,ETANOL HIDRATADO,MS,m3
47,2005-03,5896.316,ETANOL HIDRATADO,MS,m3
48,2006-03,4454.788,ETANOL HIDRATADO,MS,m3
49,2007-03,6984.049,ETANOL HIDRATADO,MS,m3
50,2008-03,11811.869,ETANOL HIDRATADO,MS,m3
51,2009-03,17233.65,ETANOL HIDRATADO,MS,m3
52,2010-03,9769.147,ETANOL HIDRATADO,MS,m3
53,2011-03,8354.47,ETANOL HIDRATADO,MS,m3
54,2012-03,6878.7,ETANOL HIDRATADO,MS,m3
55,2013-03,10271.376,ETANOL HIDRATADO,MS,m3
56,2014-03,12396.121,ETANOL HIDRATADO,MS,m3
57,2015-03,19721.35,ETANOL HIDRATADO,MS,m3
58,2016-03,9473.014,ETANOL HIDRATADO,MS,m3
59,2017-03,6942.95,ETANOL HIDRATADO,MS,m3
60,2018-03,7805.032,ETANOL HIDRATADO,MS,m3
61,2019-03,8551.764,ETANOL HIDRATADO,MS,m3
62,2020-03,9276.456,ETANOL HIDRATADO,MS,m3
63,2000-04,6204.965,ETANOL HIDRATADO,MS,m3
64,2001-04,4898.431,ETANOL HIDRATADO,MS,m3
65,2002-04,5257.966,ETANOL HIDRATADO,MS,m3
66,2003-04,4841.88,ETANOL HIDRATADO,MS,m3
67,2004-04,5854.29,ETANOL HIDRATADO,MS,m3
68,2005-04,5323.08,ETANOL HIDRATADO,MS,m3
69,2006-04,3838.6,ETANOL HIDRATADO,MS,m3
70,2007-04,6620.116,ETANOL HIDRATADO,MS,m3
71,2008-04,12104.391,ETANOL HIDRATADO,MS,m3
72,2009-04,18638.49,ETANOL HIDRATADO,MS,m3
73,2010-04,12963.319,ETANOL HIDRATADO,MS,m3
74,2011-04,5557.781,ETANOL HIDRATADO,MS,m3
75,2012-04,6421.18,ETANOL HIDRATADO,MS,m3
76,2013-04,9482.631,ETANOL HIDRATADO,MS,m3
77,2014-04,11872.779,ETANOL HIDRATADO,MS,m3
78,2015-04,21254.907,ETANOL HIDRATADO,MS,m3
79,2016-04,9538.3,ETANOL HIDRATADO,MS,m3
80,2017-04,6544.966,ETANOL HIDRATADO,MS,m3
81,2018-04,7495.881,ETANOL HIDRATADO,MS,m3
82,2019-04,9226.071,ETANOL HIDRATADO,MS,m3
83,2020-04,7839.303,ETANOL HIDRATADO,MS,m3
84,2000-05,5677.587,ETANOL HIDRATADO,MS,m3
85,2001-05,5001.861,ETANOL HIDRATADO,MS,m3
86,2002-05,5013.588,ETANOL HIDRATADO,MS,m3
87,2003-05,4812.313,ETANOL HIDRATADO,MS,m3
88,2004-05,5901.304,ETANOL HIDRATADO,MS,m3
89,2005-05,5656.98,ETANOL HIDRATADO,MS,m3
90,2006-05,4295.864,ETANOL HIDRATADO,MS,m3
91,2007-05,6748.413,ETANOL HIDRATADO,MS,m3
92,2008-05,12700.522,ETANOL HIDRATADO,MS,m3
93,2009-05,16879.042,ETANOL HIDRATADO,MS,m3
94,2010-05,13088.85,ETANOL HIDRATADO,MS,m3
95,2011-05,8824.72,ETANOL HIDRATADO,MS,m3
96,2012-05,6380.52,ETANOL HIDRATADO,MS,m3
97,2013-05,8835.49,ETANOL HIDRATADO,MS,m3
98,2014-05,10244.0,ETANOL HIDRATADO,MS,m3
99,2015-05,18598.835,ETANOL HIDRATADO,MS,m3
100,2016-05,9683.529,ETANOL HIDRATADO,MS,m3
101,2017-05,6408.05,ETANOL HIDRATADO,MS,m3
102,2018-05,8885.734,ETANOL HIDRATADO,MS,m3
103,2019-05,8918.867,ETANOL HIDRATADO,MS,m3
104,2020-05,8308.924,ETANOL HIDRATADO,MS,m3
105,2000-06,4982.456,ETANOL HIDRATADO,MS,m3
106,2001-06,5015.207,ETANOL HIDRATADO,MS,m3
107,2002-06,4433.724,ETANOL HIDRATADO,MS,m3
108,2003-06,4536.89,ETANOL HIDRATADO,MS,m3
109,2004-06,5178.78,ETANOL HIDRATADO,MS,m3
110,2005-06,5530.83,ETANOL HIDRATADO,MS,m3
111,2006-06,4820.06,ETANOL HIDRATADO,MS,m3
112,2007-06,7087.159,ETANOL HIDRATADO,MS,m3
113,2008-06,11797.344,ETANOL HIDRATADO,MS,m3
114,2009-06,16432.755,ETANOL HIDRATADO,MS,m3
115,2010-06,14244.0,ETANOL HIDRATADO,MS,m3
116,2011-06,8884.827,ETANOL HIDRATADO,MS,m3
117,2012-06,6270.35,ETANOL HIDRATADO,MS,m3
118,2013-06,9395.108,ETANOL HIDRATADO,MS,m3
119,2014-06,9873.25,ETANOL HIDRATADO,MS,m3
120,2015-06,17943.75,ETANOL HIDRATADO,MS,m3
121,2016-06,8827.25,ETANOL HIDRATADO,MS,m3
122,2017-06,5825.22,ETANOL HIDRATADO,MS,m3
123,2018-06,11378.088,ETANOL HIDRATADO,MS,m3
124,2019-06,7936.966,ETANOL HIDRATADO,MS,m3
125,2020-06,9117.494,ETANOL HIDRATADO,MS,m3
126,2000-07,6391.002,ETANOL HIDRATADO,MS,m3
127,2001-07,4821.103,ETANOL HIDRATADO,MS,m3
128,2002-07,5926.81,ETANOL HIDRATADO,MS,m3
129,2003-07,5646.23,ETANOL HIDRATADO,MS,m3
130,2004-07,7874.083,ETANOL HIDRATADO,MS,m3
131,2005-07,5678.82,ETANOL HIDRATADO,MS,m3
132,2006-07,5568.39,ETANOL HIDRATADO,MS,m3
133,2007-07,8660.238,ETANOL HIDRATADO,MS,m3
134,2008-07,14449.971,ETANOL HIDRATADO,MS,m3
135,2009-07,18399.96,ETANOL HIDRATADO,MS,m3
136,2010-07,16992.58,ETANOL HIDRATADO,MS,m3
137,2011-07,8258.611,ETANOL HIDRATADO,MS,m3
138,2012-07,8291.35,ETANOL HIDRATADO,MS,m3
139,2013-07,10577.88,ETANOL HIDRATADO,MS,m3
140,2014-07,11009.7,ETANOL HIDRATADO,MS,m3
141,2015-07,19092.0,ETANOL HIDRATADO,MS,m3
142,2016-07,9581.85,ETANOL HIDRATADO,MS,m3
143,2017-07,6516.88,ETANOL HIDRATADO,MS,m3
144,2018-07,12386.161,ETANOL HIDRATADO,MS,m3
145,2019-07,8419.328,ETANOL HIDRATADO,MS,m3
146,2020-07,10708.824,ETANOL HIDRATADO,MS,m3
147,2000-08,5602.634,ETANOL HIDRATADO,MS,m3
148,2001-08,4698.159,ETANOL HIDRATADO,MS,m3
149,2002-08,5528.37,ETANOL HIDRATADO,MS,m3
150,2003-08,4645.12,ETANOL HIDRATADO,MS,m3
151,2004-08,5649.87,ETANOL HIDRATADO,MS,m3
152,2005-08,5960.2,ETANOL HIDRATADO,MS,m3
153,2006-08,5605.18,ETANOL HIDRATADO,MS,m3
154,2007-08,9307.972,ETANOL HIDRATADO,MS,m3
155,2008-08,14244.788,ETANOL HIDRATADO,MS,m3
156,2009-08,17266.364,ETANOL HIDRATADO,MS,m3
157,2010-08,15947.814,ETANOL HIDRATADO,MS,m3
158,2011-08,8251.56,ETANOL HIDRATADO,MS,m3
159,2012-08,7949.749,ETANOL HIDRATADO,MS,m3
160,2013-08,10733.73,ETANOL HIDRATADO,MS,m3
161,2014-08,11045.93,ETANOL HIDRATADO,MS,m3
162,2015-08,20083.95,ETANOL HIDRATADO,MS,m3
163,2016-08,9616.65,ETANOL HIDRATADO,MS,m3
164,2017-08,7460.925,ETANOL HIDRATADO,MS,m3
165,2018-08,12885.827,ETANOL HIDRATADO,MS,m3
166,2019-08,7876.309,ETANOL HIDRATADO,MS,m3
167,2020-08,12246.864,ETANOL HIDRATADO,MS,m3
168,2000-09,5956.054,ETANOL HIDRATADO,MS,m3
169,2001-09,4561.969,ETANOL HIDRATADO,MS,m3
170,2002-09,5442.16,ETANOL HIDRATADO,MS,m3
171,2003-09,4920.54,ETANOL HIDRATADO,MS,m3
172,2004-09,6342.89,ETANOL HIDRATADO,MS,m3
173,2005-09,6663.83,ETANOL HIDRATADO,MS,m3
174,2006-09,5906.79,ETANOL HIDRATADO,MS,m3
175,2007-09,10003.537,ETANOL HIDRATADO,MS,m3
176,2008-09,15116.109,ETANOL HIDRATADO,MS,m3
177,2009-09,18297.375,ETANOL HIDRATADO,MS,m3
178,2010-09,16959.774,ETANOL HIDRATADO,MS,m3
179,2011-09,7890.71,ETANOL HIDRATADO,MS,m3
180,2012-09,7927.94,ETANOL HIDRATADO,MS,m3
181,2013-09,10794.38,ETANOL HIDRATADO,MS,m3
182,2014-09,12148.686,ETANOL HIDRATADO,MS,m3
183,2015-09,21460.665,ETANOL HIDRATADO,MS,m3
184,2016-09,9409.9,ETANOL HIDRATADO,MS,m3
185,2017-09,8885.799,ETANOL HIDRATADO,MS,m3
186,2018-09,13689.246,ETANOL HIDRATADO,MS,m3
187,2019-09,8399.632,ETANOL HIDRATADO,MS,m3
188,2020-09,16126.104,ETANOL HIDRATADO,MS,m3
189,2000-10,5596.364,ETANOL HIDRATADO,MS,m3
190,2001-10,4812.649,ETANOL HIDRATADO,MS,m3
191,2002-10,6750.427,ETANOL HIDRATADO,MS,m3
192,2003-10,5623.46,ETANOL HIDRATADO,MS,m3
193,2004-10,6433.74,ETANOL HIDRATADO,MS,m3
194,2005-10,6253.38,ETANOL HIDRATADO,MS,m3
195,2006-10,5903.94,ETANOL HIDRATADO,MS,m3
196,2007-10,12321.912,ETANOL HIDRATADO,MS,m3
197,2008-10,16631.068,ETANOL HIDRATADO,MS,m3
198,2009-10,19163.525,ETANOL HIDRATADO,MS,m3
199,2010-10,16379.21,ETANOL HIDRATADO,MS,m3
200,2011-10,8136.964,ETANOL HIDRATADO,MS,m3
201,2012-10,8863.688,ETANOL HIDRATADO,MS,m3
202,2013-10,12474.84,ETANOL HIDRATADO,MS,m3
203,2014-10,14468.85,ETANOL HIDRATADO,MS,m3
204,2015-10,22652.9,ETANOL HIDRATADO,MS,m3
205,2016-10,9297.7,ETANOL HIDRATADO,MS,m3
206,2017-10,8436.977,ETANOL HIDRATADO,MS,m3
207,2018-10,15429.791,ETANOL HIDRATADO,MS,m3
208,2019-10,9461.226,ETANOL HIDRATADO,MS,m3
209,2000-11,5365.174,ETANOL HIDRATADO,MS,m3
210,2001-11,4620.979,ETANOL HIDRATADO,MS,m3
211,2002-11,5585.903,ETANOL HIDRATADO,MS,m3
212,2003-11,4669.73,ETANOL HIDRATADO,MS,m3
213,2004-11,5311.92,ETANOL HIDRATADO,MS,m3
214,2005-11,6358.59,ETANOL HIDRATADO,MS,m3
215,2006-11,5960.77,ETANOL HIDRATADO,MS,m3
216,2007-11,11303.053,ETANOL HIDRATADO,MS,m3
217,2008-11,15170.979,ETANOL HIDRATADO,MS,m3
218,2009-11,15425.915,ETANOL HIDRATADO,MS,m3
219,2010-11,15670.811,ETANOL HIDRATADO,MS,m3
220,2011-11,7715.538,ETANOL HIDRATADO,MS,m3
221,2012-11,8577.407,ETANOL HIDRATADO,MS,m3
222,2013-11,12216.92,ETANOL HIDRATADO,MS,m3
223,2014-11,15114.75,ETANOL HIDRATADO,MS,m3
224,2015-11,15845.45,ETANOL HIDRATADO,MS,m3
225,2016-11,7603.933,ETANOL HIDRATADO,MS,m3
226,2017-11,9560.876,ETANOL HIDRATADO,MS,m3
227,2018-11,13063.571,ETANOL HIDRATADO,MS,m3
228,2019-11,9185.149,ETANOL HIDRATADO,MS,m3
229,2000-12,6078.514,ETANOL HIDRATADO,MS,m3
230,2001-12,5212.494,ETANOL HIDRATADO,MS,m3
231,2002-12,6148.27,ETANOL HIDRATADO,MS,m3
232,2003-12,6308.8,ETANOL HIDRATADO,MS,m3
233,2004-12,6656.0,ETANOL HIDRATADO,MS,m3
234,2005-12,8189.12,ETANOL HIDRATADO,MS,m3
235,2006-12,7858.98,ETANOL HIDRATADO,MS,m3
236,2007-12,13275.891,ETANOL HIDRATADO,MS,m3
237,2008-12,19445.612,ETANOL HIDRATADO,MS,m3
238,2009-12,18312.14,ETANOL HIDRATADO,MS,m3
239,2010-12,18480.915,ETANOL HIDRATADO,MS,m3
240,2011-12,8073.31,ETANOL HIDRATADO,MS,m3
241,2012-12,10418.869,ETANOL HIDRATADO,MS,m3
242,2013-12,16670.66,ETANOL HIDRATADO,MS,m3
243,2014-12,19960.6,ETANOL HIDRATADO,MS,m3
244,2015-12,17596.9,ETANOL HIDRATADO,MS,m3
245,2016-12,9366.6,ETANOL HIDRATADO,MS,m3
246,2017-12,11455.322,ETANOL HIDRATADO,MS,m3
247,2018-12,13315.766,ETANOL HIDRATADO,MS,m3
248,2019-12,11480.986,ETANOL HIDRATADO,MS,m3
0,2000-01,22586.589,GASOLINA C,MS,m3
1,2001-01,22855.9,GASOLINA C,MS,m3
2,2002-01,25173.493,GASOLINA C,MS,m3
3,2003-01,24805.473,GASOLINA C,MS,m3
4,2004-01,26383.731,GASOLINA C,MS,m3
5,2005-01,25427.829,GASOLINA C,MS,m3
6,2006-01,25568.397,GASOLINA C,MS,m3
7,2007-01,26523.694,GASOLINA C,MS,m3
8,2008-01,26758.565,GASOLINA C,MS,m3
9,2009-01,28662.558,GASOLINA C,MS,m3
10,2010-01,36747.13,GASOLINA C,MS,m3
11,2011-01,37959.44,GASOLINA C,MS,m3
12,2012-01,48777.376,GASOLINA C,MS,m3
13,2013-01,55448.793,GASOLINA C,MS,m3
14,2014-01,54982.012,GASOLINA C,MS,m3
15,2015-01,61409.75,GASOLINA C,MS,m3
16,2016-01,55500.0,GASOLINA C,MS,m3
17,2017-01,62151.859,GASOLINA C,MS,m3
18,2018-01,57729.788,GASOLINA C,MS,m3
19,2019-01,60804.961,GASOLINA C,MS,m3
20,2020-01,63282.213,GASOLINA C,MS,m3
21,2000-02,24994.4,GASOLINA C,MS,m3
22,2001-02,20968.944,GASOLINA C,MS,m3
23,2002-02,24261.013,GASOLINA C,MS,m3
24,2003-02,21151.537,GASOLINA C,MS,m3
25,2004-02,24469.184,GASOLINA C,MS,m3
26,2005-02,23919.918,GASOLINA C,MS,m3
27,2006-02,24471.589,GASOLINA C,MS,m3
28,2007-02,24128.789,GASOLINA C,MS,m3
29,2008-02,26669.057,GASOLINA C,MS,m3
30,2009-02,27174.187,GASOLINA C,MS,m3
31,2010-02,36644.09,GASOLINA C,MS,m3
32,2011-02,37460.94,GASOLINA C,MS,m3
33,2012-02,48083.376,GASOLINA C,MS,m3
34,2013-02,46935.822,GASOLINA C,MS,m3
35,2014-02,52908.842,GASOLINA C,MS,m3
36,2015-02,47196.969,GASOLINA C,MS,m3
37,2016-02,57321.5,GASOLINA C,MS,m3
38,2017-02,59630.19,GASOLINA C,MS,m3
39,2018-02,55594.608,GASOLINA C,MS,m3
40,2019-02,59466.147,GASOLINA C,MS,m3
41,2020-02,59756.5,GASOLINA C,MS,m3
42,2000-03,21692.937,GASOLINA C,MS,m3
43,2001-03,23576.333,GASOLINA C,MS,m3
44,2002-03,24746.049,GASOLINA C,MS,m3
45,2003-03,22220.323,GASOLINA C,MS,m3
46,2004-03,27748.62,GASOLINA C,MS,m3
47,2005-03,28319.515,GASOLINA C,MS,m3
48,2006-03,26985.866,GASOLINA C,MS,m3
49,2007-03,28239.534,GASOLINA C,MS,m3
50,2008-03,27856.525,GASOLINA C,MS,m3
51,2009-03,29615.222,GASOLINA C,MS,m3
52,2010-03,42162.78,GASOLINA C,MS,m3
53,2011-03,43923.49,GASOLINA C,MS,m3
54,2012-03,53138.248,GASOLINA C,MS,m3
55,2013-03,54364.27,GASOLINA C,MS,m3
56,2014-03,57093.8,GASOLINA C,MS,m3
57,2015-03,53531.364,GASOLINA C,MS,m3
58,2016-03,63294.45,GASOLINA C,MS,m3
59,2017-03,68030.819,GASOLINA C,MS,m3
60,2018-03,66852.233,GASOLINA C,MS,m3
61,2019-03,63545.925,GASOLINA C,MS,m3
62,2020-03,55223.05,GASOLINA C,MS,m3
63,2000-04,23446.215,GASOLINA C,MS,m3
64,2001-04,23555.953,GASOLINA C,MS,m3
65,2002-04,27146.227,GASOLINA C,MS,m3
66,2003-04,23332.575,GASOLINA C,MS,m3
67,2004-04,28198.882,GASOLINA C,MS,m3
68,2005-04,25933.877,GASOLINA C,MS,m3
69,2006-04,25488.934,GASOLINA C,MS,m3
70,2007-04,27262.431,GASOLINA C,MS,m3
71,2008-04,29050.964,GASOLINA C,MS,m3
72,2009-04,30540.38,GASOLINA C,MS,m3
73,2010-04,37004.029,GASOLINA C,MS,m3
74,2011-04,45658.44,GASOLINA C,MS,m3
75,2012-04,51409.6,GASOLINA C,MS,m3
76,2013-04,55052.195,GASOLINA C,MS,m3
77,2014-04,61179.3,GASOLINA C,MS,m3
78,2015-04,54181.5,GASOLINA C,MS,m3
79,2016-04,62375.8,GASOLINA C,MS,m3
80,2017-04,63061.88,GASOLINA C,MS,m3
81,2018-04,63145.416,GASOLINA C,MS,m3
82,2019-04,65153.264,GASOLINA C,MS,m3
83,2020-04,49794.1,GASOLINA C,MS,m3
84,2000-05,23112.259,GASOLINA C,MS,m3
85,2001-05,23263.818,GASOLINA C,MS,m3
86,2002-05,24690.82,GASOLINA C,MS,m3
87,2003-05,24548.072,GASOLINA C,MS,m3
88,2004-05,26522.635,GASOLINA C,MS,m3
89,2005-05,27199.096,GASOLINA C,MS,m3
90,2006-05,26270.849,GASOLINA C,MS,m3
91,2007-05,27997.486,GASOLINA C,MS,m3
92,2008-05,29254.713,GASOLINA C,MS,m3
93,2009-05,28743.443,GASOLINA C,MS,m3
94,2010-05,35189.025,GASOLINA C,MS,m3
95,2011-05,43673.6,GASOLINA C,MS,m3
96,2012-05,51441.8,GASOLINA C,MS,m3
97,2013-05,55269.788,GASOLINA C,MS,m3
98,2014-05,59241.552,GASOLINA C,MS,m3
99,2015-05,52472.25,GASOLINA C,MS,m3
100,2016-05,58635.689,GASOLINA C,MS,m3
101,2017-05,64735.823,GASOLINA C,MS,m3
102,2018-05,56984.338,GASOLINA C,MS,m3
103,2019-05,62428.68,GASOLINA C,MS,m3
104,2020-05,53306.584,GASOLINA C,MS,m3
105,2000-06,24360.118,GASOLINA C,MS,m3
106,2001-06,24221.613,GASOLINA C,MS,m3
107,2002-06,23267.006,GASOLINA C,MS,m3
108,2003-06,24210.384,GASOLINA C,MS,m3
109,2004-06,26120.734,GASOLINA C,MS,m3
110,2005-06,25762.336,GASOLINA C,MS,m3
111,2006-06,24418.53,GASOLINA C,MS,m3
112,2007-06,26084.296,GASOLINA C,MS,m3
113,2008-06,27818.441,GASOLINA C,MS,m3
114,2009-06,29178.3,GASOLINA C,MS,m3
115,2010-06,35423.81,GASOLINA C,MS,m3
116,2011-06,43826.91,GASOLINA C,MS,m3
117,2012-06,50853.01,GASOLINA C,MS,m3
118,2013-06,52439.868,GASOLINA C,MS,m3
119,2014-06,55102.95,GASOLINA C,MS,m3
120,2015-06,52860.35,GASOLINA C,MS,m3
121,2016-06,57759.85,GASOLINA C,MS,m3
122,2017-06,64281.85,GASOLINA C,MS,m3
123,2018-06,52875.11,GASOLINA C,MS,m3
124,2019-06,57358.8,GASOLINA C,MS,m3
125,2020-06,54490.75,GASOLINA C,MS,m3
126,2000-07,23974.14,GASOLINA C,MS,m3
127,2001-07,23668.352,GASOLINA C,MS,m3
128,2002-07,25307.595,GASOLINA C,MS,m3
129,2003-07,26954.65,GASOLINA C,MS,m3
130,2004-07,29210.62,GASOLINA C,MS,m3
131,2005-07,26797.851,GASOLINA C,MS,m3
132,2006-07,26182.403,GASOLINA C,MS,m3
133,2007-07,27362.551,GASOLINA C,MS,m3
134,2008-07,30296.053,GASOLINA C,MS,m3
135,2009-07,30379.08,GASOLINA C,MS,m3
136,2010-07,37007.09,GASOLINA C,MS,m3
137,2011-07,45480.259,GASOLINA C,MS,m3
138,2012-07,53206.57,GASOLINA C,MS,m3
139,2013-07,55873.242,GASOLINA C,MS,m3
140,2014-07,58882.6,GASOLINA C,MS,m3
141,2015-07,55581.7,GASOLINA C,MS,m3
142,2016-07,60997.85,GASOLINA C,MS,m3
143,2017-07,65891.826,GASOLINA C,MS,m3
144,2018-07,55891.29,GASOLINA C,MS,m3
145,2019-07,62925.55,GASOLINA C,MS,m3
146,2020-07,57106.0,GASOLINA C,MS,m3
147,2000-08,23870.663,GASOLINA C,MS,m3
148,2001-08,24991.525,GASOLINA C,MS,m3
149,2002-08,26559.7,GASOLINA C,MS,m3
150,2003-08,25077.566,GASOLINA C,MS,m3
151,2004-08,28561.861,GASOLINA C,MS,m3
152,2005-08,27487.741,GASOLINA C,MS,m3
153,2006-08,28013.506,GASOLINA C,MS,m3
154,2007-08,27805.178,GASOLINA C,MS,m3
155,2008-08,30157.917,GASOLINA C,MS,m3
156,2009-08,29298.39,GASOLINA C,MS,m3
157,2010-08,36148.843,GASOLINA C,MS,m3
158,2011-08,48730.399,GASOLINA C,MS,m3
159,2012-08,55278.12,GASOLINA C,MS,m3
160,2013-08,57758.35,GASOLINA C,MS,m3
161,2014-08,61736.378,GASOLINA C,MS,m3
162,2015-08,53325.112,GASOLINA C,MS,m3
163,2016-08,62811.55,GASOLINA C,MS,m3
164,2017-08,62697.76,GASOLINA C,MS,m3
165,2018-08,59208.13,GASOLINA C,MS,m3
166,2019-08,65238.75,GASOLINA C,MS,m3
167,2020-08,54315.25,GASOLINA C,MS,m3
168,2000-09,26477.505,GASOLINA C,MS,m3
169,2001-09,24107.206,GASOLINA C,MS,m3
170,2002-09,25549.865,GASOLINA C,MS,m3
171,2003-09,25831.423,GASOLINA C,MS,m3
172,2004-09,30037.505,GASOLINA C,MS,m3
173,2005-09,27892.226,GASOLINA C,MS,m3
